query_no,author,doc_no,score
151803,Melanie,https://en.wikipedia.org/wiki/The_Battle_(Kluge_novel),9.682637
151803,Melanie,http://en.wikipedia.org/wiki/National_Committee_for_a_Free_Germany,9.67066
151803,Melanie,https://en.wikipedia.org/wiki/National_Committee_for_a_Free_Germany,9.67066
151803,Melanie,https://en.wikipedia.org/wiki/German_Army_Group_Centre,9.639399
151803,Melanie,http://en.wikipedia.org/wiki/XXX_Corps_(Germany),9.60157
151803,Melanie,https://en.wikipedia.org/wiki/Soviet_Southwestern_Front,9.575794
151803,Melanie,http://en.wikipedia.org/wiki/Soviet_Southwestern_Front,9.575794
151803,Melanie,http://en.wikipedia.org/wiki/Southwestern_Front_(Soviet_Union),9.575794
151803,Melanie,http://en.wikipedia.org/wiki/11th_Army_(Wehrmacht),9.549293
151803,Melanie,http://www.history.com/topics/world-war-ii/wwii-in-hd-videos-battle-of-stalingrad-video,9.521729
151803,Melanie,http://www.history.com/news/world-war-ii-end-events,9.519104
151803,Melanie,http://en.wikipedia.org/wiki/European_theatre_of_World_War_II,9.518632
151803,Melanie,http://en.wikipedia.org/wiki/European_Theatre_of_World_War_II,9.518632
151803,Melanie,http://en.wikipedia.org/wiki/European_Theater_of_World_War_II,9.518632
151803,Melanie,http://en.wikipedia.org/wiki/European_theater_of_World_War_II,9.518632
151803,Melanie,http://en.wikipedia.org/wiki/World_War_II_in_Europe,9.518632
151803,Melanie,https://en.wikipedia.org/wiki/World_War_II_in_Europe,9.494813
151803,Melanie,https://en.wikipedia.org/wiki/European_Theater_of_World_War_II,9.494813
151803,Melanie,https://en.wikipedia.org/wiki/European_Theatre_of_World_War_II,9.494813
151803,Melanie,https://en.wikipedia.org/wiki/European_theatre_of_World_War_II,9.494813
151803,Melanie,http://en.wikipedia.org/wiki/Romania_in_World_War_II,9.481749
151803,Melanie,http://en.wikipedia.org/wiki/Romania_during_World_War_II,9.481749
151803,Melanie,http://en.wikipedia.org/wiki/Josef_Zwernemann,9.479551
151803,Melanie,http://en.wikipedia.org/wiki/List_of_Soviet_armies,9.479395
151803,Melanie,http://en.wikipedia.org/wiki/1st_Panzer_Army,9.462014
151803,Melanie,http://en.wikipedia.org/wiki/Soviet_tank_factories,9.4364605
151803,Melanie,http://en.wikipedia.org/wiki/List_of_Soviet_tank_factories,9.4364605
151803,Melanie,http://en.wikipedia.org/wiki/17th_Army_(Wehrmacht),9.405481
151803,Melanie,https://en.wikipedia.org/wiki/German_Army_Group_B,9.394745
151803,Melanie,http://en.wikipedia.org/wiki/German_Army_Group_Centre,9.3237705
151803,Melanie,http://en.wikipedia.org/wiki/III_Corps_(Germany),9.290508
151803,Melanie,https://en.wikipedia.org/wiki/III_Corps_(Germany),9.290508
151803,Melanie,https://en.wikipedia.org/wiki/2nd_Army_(Wehrmacht),9.265502
151803,Melanie,https://en.wikipedia.org/wiki/Commanders_at_War,9.265326
151803,Melanie,http://en.wikipedia.org/wiki/Commanders_at_War,9.265326
151803,Melanie,https://en.wikipedia.org/wiki/Soviet-German_War,9.187966
151803,Melanie,https://en.wikipedia.org/wiki/Russian_winter_offensive_of_1941-1942,9.187966
151803,Melanie,https://en.wikipedia.org/wiki/Eastern_Front_of_World_War_II,9.187966
151803,Melanie,https://en.wikipedia.org/wiki/Soviet-German_war,9.187966
151803,Melanie,https://en.wikipedia.org/wiki/Eastern_Front_(WWII),9.187966
151803,Melanie,https://en.wikipedia.org/wiki/German-Soviet_War,9.187966
